dataset,architecture,condition,run_index,method,seed,maximum_epochs,realized_epochs,optimizer_steps,learning_rate,selection
ppg_dalia,tcn,five_copy_range_materialization,9,ordinary_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,9,ordinary_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,9,ordinary_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,9,ordinary_unique_acquisition_scaler,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,9,ordinary_unique_acquisition_scaler,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,9,ordinary_unique_acquisition_scaler,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,quotient_learning,1103,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,quotient_learning,2207,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,quotient_learning,3301,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,ordinary_learning,1103,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,ordinary_learning,2207,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,ordinary_learning,3301,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,ordinary_unique_acquisition_scaler,1103,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,ordinary_unique_acquisition_scaler,2207,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,clean,10,ordinary_unique_acquisition_scaler,3301,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,quotient_learning,1103,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,quotient_learning,2207,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,quotient_learning,3301,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,ordinary_learning,1103,25,17,17,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,ordinary_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,ordinary_learning,3301,25,21,21,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,ordinary_unique_acquisition_scaler,1103,25,17,17,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,ordinary_unique_acquisition_scaler,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,10,ordinary_unique_acquisition_scaler,3301,25,21,21,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,quotient_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,quotient_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,quotient_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,ordinary_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,ordinary_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,ordinary_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,ordinary_unique_acquisition_scaler,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,ordinary_unique_acquisition_scaler,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,11,ordinary_unique_acquisition_scaler,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,quotient_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,quotient_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,quotient_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,ordinary_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,ordinary_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,ordinary_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,ordinary_unique_acquisition_scaler,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,ordinary_unique_acquisition_scaler,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,11,ordinary_unique_acquisition_scaler,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,quotient_learning,1103,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,quotient_learning,2207,25,16,16,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,quotient_learning,3301,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,ordinary_learning,1103,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,ordinary_learning,2207,25,16,16,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,ordinary_learning,3301,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,ordinary_unique_acquisition_scaler,1103,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,ordinary_unique_acquisition_scaler,2207,25,16,16,0.01,native_weak_objective
ppg_dalia,tcn,clean,12,ordinary_unique_acquisition_scaler,3301,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,quotient_learning,1103,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,quotient_learning,2207,25,16,16,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,quotient_learning,3301,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,ordinary_learning,1103,25,13,13,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,ordinary_learning,2207,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,ordinary_learning,3301,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,ordinary_unique_acquisition_scaler,1103,25,13,13,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,ordinary_unique_acquisition_scaler,2207,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,12,ordinary_unique_acquisition_scaler,3301,25,18,18,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,quotient_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,quotient_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,quotient_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,ordinary_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,ordinary_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,ordinary_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,ordinary_unique_acquisition_scaler,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,ordinary_unique_acquisition_scaler,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,13,ordinary_unique_acquisition_scaler,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,quotient_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,quotient_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,quotient_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,ordinary_learning,1103,25,14,14,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,ordinary_learning,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,ordinary_learning,3301,25,17,17,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,ordinary_unique_acquisition_scaler,1103,25,14,14,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,ordinary_unique_acquisition_scaler,2207,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,13,ordinary_unique_acquisition_scaler,3301,25,17,17,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,quotient_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,quotient_learning,2207,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,quotient_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,ordinary_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,ordinary_learning,2207,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,ordinary_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,ordinary_unique_acquisition_scaler,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,ordinary_unique_acquisition_scaler,2207,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,clean,14,ordinary_unique_acquisition_scaler,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,quotient_learning,1103,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,quotient_learning,2207,25,22,22,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,quotient_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,ordinary_learning,1103,25,23,23,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,ordinary_learning,2207,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,ordinary_learning,3301,25,25,25,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,ordinary_unique_acquisition_scaler,1103,25,23,23,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,ordinary_unique_acquisition_scaler,2207,25,24,24,0.01,native_weak_objective
ppg_dalia,tcn,five_copy_range_materialization,14,ordinary_unique_acquisition_scaler,3301,25,25,25,0.01,native_weak_objective
